id,druh_odpadu_id,draha_id,pripustnost,regulacna_trieda,poznamka,uroven_dokazu
738,70,5,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
739,8,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
740,8,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
741,8,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
742,8,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
743,8,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
744,8,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
745,8,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
746,8,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
747,8,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
748,76,9,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
749,76,6,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
750,76,8,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
751,76,7,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
752,76,2,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
753,76,1,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
754,76,3,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
755,76,4,podmienene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
756,76,5,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
757,52,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
758,52,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
759,52,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
760,52,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
761,52,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
762,52,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
763,52,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
764,52,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
765,52,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
766,10,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
767,10,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
768,10,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
769,10,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
770,10,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
771,10,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
772,10,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
773,10,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
774,10,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
775,43,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
776,43,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
777,43,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
778,43,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
779,43,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
780,43,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
781,43,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
782,43,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
783,43,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
784,35,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
785,35,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
786,35,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
787,35,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
788,35,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
789,35,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
790,35,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
791,35,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
792,35,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
793,90,9,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
794,90,6,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
795,90,8,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
796,90,7,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
797,90,2,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
798,90,1,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
799,90,3,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
800,90,4,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
801,90,5,zakazane,zvp_kat1,Kategória 1 - povinné spálenie alebo spoluspálenie. Zo všetkých dráh vylúčené.,D
802,89,9,povolene,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
803,89,6,podmienene,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
804,89,8,zakazane,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
805,89,7,podmienene,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
806,89,2,zakazane,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
807,89,1,zakazane,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
808,89,3,zakazane,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
809,89,4,zakazane,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
810,89,5,podmienene,zvp_kat2,Tlaková sterilizácia 133 °C/20 min/3 bar povinná. Len technické produkty mimo reťazca.,D
811,88,9,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
812,88,6,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
813,88,8,podmienene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
814,88,7,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
815,88,2,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
816,88,1,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
817,88,3,podmienene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
818,88,4,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
819,88,5,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
820,78,9,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
821,78,6,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
822,78,8,podmienene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
823,78,7,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
824,78,2,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
825,78,1,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
826,78,3,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
827,78,4,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
828,78,5,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
